ligand_SMILES,ligand_stoichiometry,ligand_number_of_atoms,ligand_charge,ligand_multiplicity,ligand_dipole,ligand_molar_mass,ligand_molar_volume,ligand_electronic_spatial_extent,ligand_homo_energy,ligand_lumo_energy,ligand_electronegativity,ligand_hardness,ligand_electrophilicity,ligand_E_scf,ligand_zero_point_correction,ligand_E_thermal_correction,ligand_H_thermal_correction,ligand_G_thermal_correction,ligand_E_zpe,ligand_E,ligand_H,ligand_G,ligand_ES_root_dipole,ligand_ES_root_molar_volume,ligand_ES_root_electronic_spatial_extent,ligand_ES1_transition,ligand_ES1_osc_strength,ligand_ES1_<S**2>,ligand_ES2_transition,ligand_ES2_osc_strength,ligand_ES2_<S**2>,ligand_ES3_transition,ligand_ES3_osc_strength,ligand_ES3_<S**2>,ligand_ES4_transition,ligand_ES4_osc_strength,ligand_ES4_<S**2>,ligand_ES5_transition,ligand_ES5_osc_strength,ligand_ES5_<S**2>,ligand_ES6_transition,ligand_ES6_osc_strength,ligand_ES6_<S**2>,ligand_ES7_transition,ligand_ES7_osc_strength,ligand_ES7_<S**2>,ligand_ES8_transition,ligand_ES8_osc_strength,ligand_ES8_<S**2>,ligand_ES9_transition,ligand_ES9_osc_strength,ligand_ES9_<S**2>,ligand_ES10_transition,ligand_ES10_osc_strength,ligand_ES10_<S**2>,ligand_c_min_atom_number,ligand_c_min_atom=N,ligand_c_min_atom=C,ligand_c_min_atom=O,ligand_c_min_Mulliken_charge,ligand_c_min_APT_charge,ligand_c_min_NPA_charge,ligand_c_min_NPA_core,ligand_c_min_NPA_valence,ligand_c_min_NPA_Rydberg,ligand_c_min_NPA_total,ligand_c_min_NMR_shift,ligand_c_min_NMR_anisotropy,ligand_c_min_ES_root_Mulliken_charge,ligand_c_min_ES_root_NPA_charge,ligand_c_min_ES_root_NPA_core,ligand_c_min_ES_root_NPA_valence,ligand_c_min_ES_root_NPA_Rydberg,ligand_c_min_ES_root_NPA_total,ligand_c_min+1_atom_number,ligand_c_min+1_atom=C,ligand_c_min+1_atom=O,ligand_c_min+1_Mulliken_charge,ligand_c_min+1_APT_charge,ligand_c_min+1_NPA_charge,ligand_c_min+1_NPA_core,ligand_c_min+1_NPA_valence,ligand_c_min+1_NPA_Rydberg,ligand_c_min+1_NPA_total,ligand_c_min+1_NMR_shift,ligand_c_min+1_NMR_anisotropy,ligand_c_min+1_ES_root_Mulliken_charge,ligand_c_min+1_ES_root_NPA_charge,ligand_c_min+1_ES_root_NPA_core,ligand_c_min+1_ES_root_NPA_valence,ligand_c_min+1_ES_root_NPA_Rydberg,ligand_c_min+1_ES_root_NPA_total,ligand_c_max_atom_number,ligand_c_max_atom=P,ligand_c_max_Mulliken_charge,ligand_c_max_APT_charge,ligand_c_max_NPA_charge,ligand_c_max_NPA_core,ligand_c_max_NPA_valence,ligand_c_max_NPA_Rydberg,ligand_c_max_NPA_total,ligand_c_max_NMR_shift,ligand_c_max_NMR_anisotropy,ligand_c_max_ES_root_Mulliken_charge,ligand_c_max_ES_root_NPA_charge,ligand_c_max_ES_root_NPA_core,ligand_c_max_ES_root_NPA_valence,ligand_c_max_ES_root_NPA_Rydberg,ligand_c_max_ES_root_NPA_total,ligand_c_max-1_atom_number,ligand_c_max-1_atom=C,ligand_c_max-1_atom=H,ligand_c_max-1_atom=P,ligand_c_max-1_Mulliken_charge,ligand_c_max-1_APT_charge,ligand_c_max-1_NPA_charge,ligand_c_max-1_NPA_core,ligand_c_max-1_NPA_valence,ligand_c_max-1_NPA_Rydberg,ligand_c_max-1_NPA_total,ligand_c_max-1_NMR_shift,ligand_c_max-1_NMR_anisotropy,ligand_c_max-1_ES_root_Mulliken_charge,ligand_c_max-1_ES_root_NPA_charge,ligand_c_max-1_ES_root_NPA_core,ligand_c_max-1_ES_root_NPA_valence,ligand_c_max-1_ES_root_NPA_Rydberg,ligand_c_max-1_ES_root_NPA_total,ligand_c_min_%VBur,ligand_c_min+1_%VBur,ligand_c_max_%VBur,ligand_c_max-1_%VBur
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,0.9473,476.7239,4850.489,15610.4182,-0.20133,-0.01894,0.110135,0.091195,0.091195,-1628.379867,0.75176,0.787228,0.788172,0.686002,-1627.628107,-1627.592639,-1627.591695,-1627.693865,6.0024,4766.859,15614.0053,302.57,0.0139,0,273.15,0.0036,0,256.6,0.0014,0,252,0.029,0,249.98,0.0023,0,245.12,0.0044,0,242.85,0.0241,0,238.61,0.0056,0,233.67,0.003,0,229.66,0.0299,0,35,0,1,0,-0.476154,0.055986,-0.66486,1.99941,4.6565,0.00895,6.66486,170.8244,18.5889,-0.468872,-0.66176,1.99941,4.65337,0.00898,6.66176,29,1,0,-0.462631,0.051923,-0.66725,1.99942,4.6592,0.00864,6.66725,165.0927,15.9923,-0.457886,-0.66739,1.99942,4.65904,0.00894,6.66739,7,1,0.400056,0.463533,0.81167,9.99867,4.15338,0.03629,14.18833,353.6041,67.6393,0.568431,1.26864,9.99767,3.69123,0.04246,13.73136,67,0,1,0,0.189303,0.000936,0.23139,0,0.76736,0.00125,0.76861,29.83,10.1233,0.155325,0.20855,0,0.79004,0.00141,0.79145,0.605311218,0.556420466,0.831292476,0.642585551
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1406,476.7239,4605.612,15698.6426,-0.20623,-0.01816,0.112195,0.094035,0.094035,-1628.409182,0.75122,0.787037,0.787982,0.683948,-1627.657962,-1627.622144,-1627.6212,-1627.725234,5.8318,4354.397,15701.8791,290.29,0.0152,0,265.65,0.012,0,254.2,0.0112,0,248.61,0.0047,0,244.63,0.0007,0,239.94,0.0028,0,235.58,0.0024,0,234.41,0.0757,0,232.43,0.0293,0,225.57,0.0043,0,36,0,1,0,-0.458607,0.033259,-0.67219,1.99943,4.66425,0.00851,6.67219,166.8902,25.5474,-0.456713,-0.67014,1.99943,4.66237,0.00834,6.67014,29,1,0,-0.462061,0.055881,-0.66728,1.99943,4.65927,0.00858,6.66728,166.5257,28.3776,-0.463156,-0.66646,1.99943,4.65864,0.00839,6.66646,7,1,0.406917,0.419047,0.81642,9.99863,4.15173,0.03322,14.18358,383.4759,60.772,0.555577,1.22515,9.99764,3.73831,0.03889,13.77485,81,0,1,0,0.168536,-0.00054,0.24089,0,0.75829,0.00082,0.75911,30.4661,6.7264,0.144577,0.22588,0,0.77325,0.00086,0.77412,0.552258914,0.543127451,0.842010718,0.515703123
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1972,476.7239,5312.628,15976.0506,-0.20431,-0.0208,0.112555,0.091755,0.091755,-1628.404979,0.751317,0.78711,0.788055,0.684177,-1627.653662,-1627.617869,-1627.616924,-1627.720802,5.8152,5814.608,15978.2432,301.04,0.0045,0,268.21,0.0044,0,257.06,0.0075,0,253.3,0.0102,0,243.2,0.0019,0,242.52,0.0041,0,238.66,0.0215,0,235.61,0.0517,0,233.95,0.0102,0,227.02,0.0062,0,36,0,1,0,-0.456163,0.031972,-0.67342,1.99944,4.6653,0.00869,6.67342,166.7927,26.1895,-0.453921,-0.67228,1.99943,4.66429,0.00855,6.67228,29,1,0,-0.459867,0.051733,-0.66868,1.99943,4.66064,0.00861,6.66868,166.7272,27.7811,-0.460528,-0.66769,1.99943,4.65986,0.0084,6.66769,7,1,0.388646,0.470501,0.83091,9.99865,4.13455,0.03589,14.16909,370.5011,54.2308,0.550644,1.27824,9.9976,3.68148,0.04268,13.72176,40,0,1,0,0.13964,0.021706,0.24108,0,0.758,0.00093,0.75892,25.0215,8.4229,0.105967,0.22403,0,0.77511,0.00086,0.77597,0.545283075,0.543606479,0.81572408,0.533247508
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1405,476.7239,4312.524,15698.9074,-0.20623,-0.01816,0.112195,0.094035,0.094035,-1628.409182,0.75122,0.787038,0.787982,0.683948,-1627.657962,-1627.622144,-1627.6212,-1627.725234,5.8317,3893.833,15702.1441,290.29,0.0152,0,265.65,0.012,0,254.2,0.0112,0,248.6,0.0047,0,244.63,0.0007,0,239.94,0.0028,0,235.58,0.0024,0,234.41,0.0757,0,232.43,0.0293,0,225.57,0.0043,0,29,0,1,0,-0.4586,0.033258,-0.67219,1.99943,4.66425,0.00851,6.67219,166.89,25.5467,-0.456706,-0.67015,1.99943,4.66237,0.00834,6.67015,36,1,0,-0.462058,0.05588,-0.66728,1.99943,4.65927,0.00858,6.66728,166.525,28.3782,-0.463152,-0.66646,1.99943,4.65864,0.00839,6.66646,7,1,0.40692,0.419031,0.81642,9.99863,4.15173,0.03322,14.18358,383.4778,60.7618,0.555571,1.22513,9.99764,3.73834,0.03889,13.77487,64,0,1,0,0.168529,-0.00054,0.24089,0,0.75829,0.00082,0.75911,30.4662,6.7257,0.14457,0.22589,0,0.77325,0.00086,0.77411,0.552228975,0.543097512,0.842070597,0.515673183
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,0.9004,476.7239,4261.934,15658.9005,-0.19985,-0.01342,0.106635,0.093215,0.093215,-1628.386084,0.75177,0.787346,0.78829,0.685762,-1627.634314,-1627.598738,-1627.597794,-1627.700323,5.7761,4382.554,15662.8823,287.79,0.051,0,274.9,0.0084,0,258.34,0.0215,0,246.76,0.0008,0,244.77,0.0118,0,243.92,0.0101,0,240.73,0.0175,0,236.16,0.0047,0,230.8,0.0068,0,228.79,0.0284,0,29,0,1,0,-0.462342,0.051114,-0.66833,1.99942,4.66026,0.00866,6.66833,166.1596,15.5817,-0.455025,-0.66906,1.99942,4.66066,0.00899,6.66906,30,1,0,-0.459864,0.046531,-0.6648,1.9994,4.6571,0.0083,6.6648,162.6286,31.8463,-0.449248,-0.65289,1.99941,4.64537,0.00811,6.65289,7,1,0.414376,0.430693,0.83569,9.99861,4.12768,0.03802,14.16431,351.4421,58.5788,0.556083,1.22983,9.9977,3.72855,0.04392,13.77017,67,0,1,0,0.193865,0.010183,0.23946,0,0.75962,0.00092,0.76054,29.3372,9.547,0.150353,0.21344,0,0.7854,0.00117,0.78656,0.556719859,0.549055418,0.848687165,0.614981587
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.2007,476.7239,4559.902,16323.7142,-0.19973,-0.01821,0.10897,0.09076,0.09076,-1628.401407,0.750786,0.78678,0.787724,0.682711,-1627.650622,-1627.614627,-1627.613683,-1627.718696,5.8108,4075.665,16326.5288,303.07,0.01,0,272.96,0.0037,0,252.19,0.0063,0,249.94,0.0073,0,245.57,0.0046,0,244.27,0.0775,0,239.5,0.0048,0,233.94,0.0043,0,233.27,0.0034,0,227.62,0.01,0,35,0,1,0,-0.451722,0.037864,-0.66965,1.99943,4.66163,0.00859,6.66965,166.7053,26.2262,-0.448682,-0.6674,1.99943,4.65951,0.00845,6.6674,30,1,0,-0.45504,0.052443,-0.66867,1.99943,4.66076,0.00847,6.66867,166.6563,27.6628,-0.455117,-0.6674,1.99943,4.65969,0.00828,6.6674,7,1,0.386819,0.480296,0.83296,9.99866,4.13025,0.03813,14.16704,341.3435,64.2959,0.550492,1.28626,9.99765,3.67038,0.04571,13.71374,40,0,1,0,0.137241,0.020639,0.24104,0,0.75799,0.00097,0.75896,25.0711,8.7472,0.103308,0.22414,0,0.77497,0.00089,0.77586,0.53854675,0.528068022,0.802461004,0.515104338
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1323,476.7239,4933.433,16046.6947,-0.2061,-0.02106,0.11358,0.09252,0.09252,-1628.390059,0.751967,0.787457,0.788401,0.685921,-1627.638091,-1627.602602,-1627.601658,-1627.704138,5.8837,4974.205,16048.8335,298.47,0.0058,0,265.11,0.0042,0,257.86,0.013,0,256.02,0.0069,0,244.56,0.0028,0,243.97,0.0008,0,236.27,0.0179,0,235.22,0.0662,0,234.45,0.0019,0,228.69,0.012,0,29,0,1,0,-0.45783,0.031107,-0.67409,1.99944,4.66587,0.00878,6.67409,166.1061,25.9075,-0.455333,-0.67309,1.99943,4.66502,0.00864,6.67309,36,1,0,-0.463479,0.048908,-0.66747,1.99942,4.65904,0.00901,6.66747,167.6981,15.7838,-0.458136,-0.66642,1.99942,4.65772,0.00928,6.66642,7,1,0.385434,0.463004,0.82579,9.99866,4.14013,0.03542,14.17421,368.7776,49.7023,0.554212,1.28029,9.99762,3.67982,0.04228,13.71971,40,0,1,0,0.138189,0.020282,0.24424,0,0.75486,0.0009,0.75576,25.0708,9.1681,0.1059,0.22791,0,0.77123,0.00085,0.77209,0.555282776,0.565611808,0.808628484,0.525972276
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.0935,476.7239,4558.915,16079.8152,-0.20155,-0.0138,0.107675,0.093875,0.093875,-1628.409087,0.75095,0.786949,0.787893,0.682805,-1627.658137,-1627.622138,-1627.621194,-1627.726283,5.7431,4517.471,16083.1749,286.79,0.0352,0,270.25,0.0148,0,248.63,0.0144,0,244.45,0.0047,0,244,0.0238,0,242.2,0.0132,0,235.01,0.0303,0,232.66,0.0156,0,231.75,0.0063,0,226.6,0.0037,0,29,0,1,0,-0.453333,0.037261,-0.67314,1.99943,4.66512,0.00858,6.67314,166.5177,25.5978,-0.451282,-0.67177,1.99943,4.66387,0.00847,6.67177,36,1,0,-0.458327,0.054758,-0.66697,1.99943,4.65906,0.00848,6.66697,166.4553,28.1968,-0.459406,-0.66616,1.99943,4.65842,0.00831,6.66616,7,1,0.407438,0.433226,0.83384,9.99863,4.13195,0.03558,14.16616,358.6186,63.524,0.54662,1.22439,9.99771,3.73599,0.04191,13.77561,64,0,1,0,0.163575,-0.003415,0.24109,0,0.75808,0.00083,0.75891,30.6378,6.7036,0.141166,0.22752,0,0.7716,0.00088,0.77248,0.531331397,0.529445226,0.828118919,0.485883656
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1208,476.7239,4561.112,16059.8952,-0.20178,-0.01389,0.107835,0.093945,0.093945,-1628.409127,0.750985,0.786955,0.787899,0.683079,-1627.658142,-1627.622172,-1627.621228,-1627.726048,5.7662,4310.041,16063.4526,286.63,0.035,0,269.75,0.0144,0,249.22,0.0195,0,244.78,0.0095,0,243.18,0.0031,0,241.83,0.0351,0,235.23,0.0239,0,232.85,0.0058,0,231.09,0.0088,0,227.16,0.0032,0,29,0,1,0,-0.453597,0.037441,-0.67319,1.99943,4.66517,0.00859,6.67319,166.4576,25.4708,-0.451472,-0.67185,1.99943,4.66394,0.00847,6.67185,36,1,0,-0.458104,0.054498,-0.66704,1.99943,4.65913,0.00848,6.66704,166.5019,28.3396,-0.459109,-0.66618,1.99943,4.65845,0.0083,6.66618,7,1,0.406949,0.433383,0.83363,9.99863,4.13221,0.03553,14.16637,358.8895,62.8143,0.547778,1.22674,9.99771,3.73372,0.04183,13.77326,64,0,1,0,0.163596,-0.003387,0.24109,0,0.75808,0.00084,0.75891,30.6353,6.5747,0.141194,0.22756,0,0.77156,0.00089,0.77244,0.530972127,0.52968474,0.828657825,0.485554325
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,0.9283,476.7239,4926.672,15909.4067,-0.19721,-0.01626,0.106735,0.090475,0.090475,-1628.378029,0.751636,0.787215,0.788159,0.685396,-1627.626392,-1627.590814,-1627.589869,-1627.692633,5.6925,5618.849,15912.2112,301.53,0.0292,0,279.85,0.0063,0,257.6,0.019,0,249.95,0.0127,0,248.35,0.0042,0,248.08,0.0068,0,241.47,0.0127,0,240.27,0.022,0,233.37,0.0057,0,228.8,0.0222,0,35,0,1,0,-0.462371,0.051719,-0.66804,1.99942,4.65997,0.00865,6.66804,165.6098,15.6882,-0.456938,-0.66913,1.99942,4.66073,0.00898,6.66913,29,1,0,-0.471457,0.060878,-0.66352,1.9994,4.65538,0.00873,6.66352,170.0301,19.3797,-0.466498,-0.66092,1.9994,4.65274,0.00878,6.66092,7,1,0.392529,0.471657,0.83054,9.99865,4.13123,0.03958,14.16946,336.0617,52.288,0.550974,1.26809,9.99768,3.68808,0.04615,13.73191,81,0,1,0,0.190727,0.005348,0.2361,0,0.76276,0.00114,0.7639,29.6125,9.7847,0.153028,0.21218,0,0.78662,0.0012,0.78782,0.558366516,0.590371546,0.826502201,0.633693602
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.2196,476.7239,4720.848,16308.9181,-0.19981,-0.01818,0.108995,0.090815,0.090815,-1628.401421,0.750774,0.786791,0.787735,0.682342,-1627.650647,-1627.614631,-1627.613686,-1627.719079,5.818,4679.797,16311.7921,302.98,0.0098,0,272.82,0.0033,0,252.76,0.005,0,249.37,0.0081,0,246.6,0.0408,0,243.2,0.045,0,239.34,0.0037,0,234.8,0.0028,0,232.46,0.0014,0,227.92,0.0109,0,29,0,1,0,-0.4518,0.03837,-0.66977,1.99943,4.66173,0.0086,6.66977,166.6699,26.0102,-0.448927,-0.66764,1.99943,4.65974,0.00847,6.66764,36,1,0,-0.455057,0.052302,-0.66865,1.99943,4.66074,0.00847,6.66865,166.6949,27.8557,-0.455127,-0.66736,1.99943,4.65965,0.00828,6.66736,7,1,0.386721,0.480707,0.83289,9.99866,4.13035,0.0381,14.16711,341.0534,64.51,0.550249,1.28637,9.99765,3.67026,0.04572,13.71363,40,0,1,0,0.137285,0.020722,0.24103,0,0.758,0.00097,0.75897,25.0691,8.73,0.103232,0.22405,0,0.77506,0.00089,0.77595,0.538067723,0.528187779,0.803119667,0.516062393
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.0616,476.7239,4499.477,15988.9509,-0.19741,-0.01684,0.107125,0.090285,0.090285,-1628.390863,0.75106,0.786956,0.787901,0.683245,-1627.639803,-1627.603906,-1627.602962,-1627.707618,5.5668,4296.798,15991.5722,302.48,0.0291,0,278.01,0.0141,0,256.57,0.0329,0,251.25,0.0021,0,248.83,0.0059,0,245.95,0.0081,0,237.95,0.0266,0,237,0.0165,0,232.96,0.0267,0,227.97,0.0037,0,36,0,1,0,-0.455657,0.034363,-0.67071,1.99943,4.66264,0.00864,6.67071,167.3112,26.5078,-0.455105,-0.669,1.99943,4.66107,0.00849,6.669,30,1,0,-0.467804,0.058747,-0.66391,1.99941,4.65593,0.00857,6.66391,169.6249,19.9851,-0.464363,-0.66201,1.99941,4.65398,0.00863,6.66201,7,1,0.395739,0.477398,0.83105,9.99865,4.13097,0.03933,14.16895,335.7068,58.9469,0.550167,1.26015,9.99769,3.69636,0.0458,13.73985,83,0,1,0,0.1681,0.003702,0.24253,0,0.75665,0.00082,0.75747,30.5304,6.2155,0.143132,0.22644,0,0.7727,0.00085,0.77356,0.550522439,0.573605581,0.821711925,0.517379719
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1208,476.7239,4393.796,16059.9848,-0.20178,-0.01389,0.107835,0.093945,0.093945,-1628.409127,0.750985,0.786955,0.787899,0.683079,-1627.658142,-1627.622172,-1627.621228,-1627.726048,5.7663,4310.104,16063.542,286.63,0.035,0,269.74,0.0144,0,249.22,0.0195,0,244.78,0.0095,0,243.18,0.0031,0,241.83,0.0351,0,235.23,0.0239,0,232.85,0.0058,0,231.09,0.0088,0,227.16,0.0032,0,36,0,1,0,-0.453596,0.037441,-0.67319,1.99943,4.66517,0.00859,6.67319,166.4572,25.4708,-0.451471,-0.67185,1.99943,4.66394,0.00847,6.67185,29,1,0,-0.458103,0.054496,-0.66704,1.99943,4.65913,0.00848,6.66704,166.5018,28.3396,-0.459108,-0.66618,1.99943,4.65845,0.0083,6.66618,7,1,0.406947,0.433383,0.83363,9.99863,4.13221,0.03553,14.16637,358.8917,62.8106,0.547777,1.22674,9.99771,3.73372,0.04183,13.77326,83,0,1,0,0.163596,-0.003388,0.24109,0,0.75808,0.00084,0.75891,30.6353,6.5747,0.141194,0.22756,0,0.77156,0.00089,0.77244,0.531002066,0.529654801,0.828657825,0.485614203
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,0.9611,476.7239,4823.585,15360.9422,-0.20295,-0.01995,0.11145,0.0915,0.0915,-1628.392785,0.751262,0.787093,0.788037,0.683706,-1627.641522,-1627.605692,-1627.604748,-1627.709079,5.3023,4945.188,15362.3792,298.76,0.0232,0,272.45,0.0108,0,257.75,0.0151,0,253.75,0.0017,0,250.75,0.0028,0,242.36,0.0023,0,239.02,0.0213,0,236.61,0.0729,0,236.13,0.0179,0,227.93,0.0053,0,29,0,1,0,-0.457973,0.030179,-0.67409,1.99943,4.66605,0.00861,6.67409,167.0143,25.2462,-0.457744,-0.67281,1.99943,4.66492,0.00846,6.67281,35,1,0,-0.478874,0.045721,-0.66431,1.9994,4.65629,0.00862,6.66431,170.2599,20.0195,-0.473998,-0.66288,1.9994,4.65478,0.0087,6.66288,7,1,0.40431,0.434637,0.81839,9.99866,4.1463,0.03666,14.18161,367.8024,18.5497,0.553146,1.23122,9.99769,3.72773,0.04336,13.76878,64,0,1,0,0.168421,0.004824,0.24335,0,0.75584,0.00081,0.75665,30.4567,6.2999,0.144566,0.22788,0,0.77114,0.00098,0.77212,0.555941439,0.609712284,0.834406156,0.519535343
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.1405,476.7239,4354.399,15698.8902,-0.20623,-0.01816,0.112195,0.094035,0.094035,-1628.409182,0.75122,0.787038,0.787982,0.683948,-1627.657962,-1627.622144,-1627.6212,-1627.725234,5.8317,4438.137,15702.1262,290.29,0.0152,0,265.65,0.012,0,254.2,0.0112,0,248.6,0.0047,0,244.63,0.0007,0,239.94,0.0028,0,235.58,0.0024,0,234.41,0.0757,0,232.43,0.0293,0,225.57,0.0043,0,36,0,1,0,-0.458601,0.033258,-0.67219,1.99943,4.66425,0.00851,6.67219,166.89,25.5467,-0.456707,-0.67015,1.99943,4.66237,0.00834,6.67015,29,1,0,-0.462058,0.055879,-0.66728,1.99943,4.65927,0.00858,6.66728,166.5251,28.3782,-0.463153,-0.66646,1.99943,4.65864,0.00839,6.66646,7,1,0.406919,0.419033,0.81642,9.99863,4.15173,0.03322,14.18358,383.4788,60.7624,0.555571,1.22513,9.99764,3.73834,0.03889,13.77487,83,0,1,0,0.168529,-0.00054,0.24089,0,0.75829,0.00082,0.75911,30.4661,6.7259,0.144571,0.22589,0,0.77325,0.00086,0.77411,0.552228975,0.54315739,0.842070597,0.515673183
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.0455,476.7239,4900.815,16209.6194,-0.20334,-0.0146,0.10897,0.09437,0.09437,-1628.395549,0.751568,0.787252,0.788196,0.684491,-1627.643981,-1627.608297,-1627.607353,-1627.711058,5.7583,4982.496,16212.8441,286.04,0.0314,0,267.16,0.0087,0,250.08,0.0176,0,246.19,0.0017,0,243.78,0.0008,0,241.67,0.0426,0,236.35,0.0074,0,233.84,0.0143,0,233.49,0.0221,0,227.86,0.0087,0,36,0,1,0,-0.453157,0.035049,-0.67373,1.99943,4.66565,0.00865,6.67373,165.7657,25.3179,-0.450901,-0.67253,1.99943,4.66458,0.00852,6.67253,29,1,0,-0.462381,0.053903,-0.66798,1.99942,4.65961,0.00895,6.66798,167.0492,16.003,-0.455854,-0.66669,1.99942,4.65804,0.00923,6.66669,7,1,0.403756,0.433188,0.8329,9.99864,4.13319,0.03527,14.1671,358.6438,52.3652,0.547451,1.23249,9.9977,3.72788,0.04193,13.76751,83,0,1,0,0.161979,-0.003582,0.24067,0,0.75849,0.00084,0.75933,30.7036,6.5541,0.139785,0.2274,0,0.77172,0.00088,0.7726,0.535522889,0.559594024,0.821053262,0.48456633
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.0309,476.7239,4308.665,16214.2657,-0.20419,-0.01477,0.10948,0.09471,0.09471,-1628.381861,0.751891,0.787413,0.788357,0.68537,-1627.62997,-1627.594448,-1627.593504,-1627.696491,5.9007,4430.608,16217.6752,284.49,0.0334,0,267.18,0.005,0,249.71,0.0085,0,248.32,0.0062,0,243.72,0.0025,0,241.68,0.0397,0,238.78,0.0039,0,236.35,0.0257,0,234.04,0.0122,0,227.85,0.017,0,35,0,1,0,-0.459696,0.037414,-0.66625,1.9994,4.65857,0.00828,6.66625,161.6992,31.8107,-0.446806,-0.65327,1.99941,4.64586,0.00801,6.65327,36,1,0,-0.465053,0.051819,-0.66768,1.99941,4.6596,0.00866,6.66768,167.2906,13.3523,-0.45902,-0.66861,1.99941,4.66025,0.00895,6.66861,7,1,0.406815,0.435327,0.83271,9.99862,4.13201,0.03665,14.16729,354.0799,43.1018,0.556924,1.2467,9.99768,3.71286,0.04276,13.7533,78,0,1,0,0.192621,0.007833,0.23855,0,0.76051,0.00094,0.76145,29.5635,9.3191,0.147945,0.21098,0,0.78797,0.00105,0.78902,0.553755876,0.570641598,0.832909194,0.62067004
CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,1.0947,476.7239,4518.618,15741.6531,-0.20732,-0.01827,0.112795,0.094525,0.094525,-1628.396329,0.751843,0.787337,0.788281,0.685935,-1627.644486,-1627.608992,-1627.608048,-1627.710394,6.0088,4765.088,15745.0422,288.92,0.0145,0,264.7,0.0053,0,252.6,0.0019,0,250.09,0.0102,0,244.83,0.0014,0,242.34,0.0086,0,235.75,0.0045,0,235.1,0.0602,0,233.35,0.0054,0,227.23,0.0075,0,30,0,1,0,-0.463692,0.040237,-0.66564,1.9994,4.65807,0.00818,6.66564,162.4494,29.7388,-0.45221,-0.65303,1.9994,4.64574,0.00789,6.65303,29,1,0,-0.462247,0.045556,-0.66871,1.99942,4.66083,0.00846,6.66871,166.3144,13.1743,-0.457064,-0.66951,1.99942,4.66135,0.00875,6.66951,7,1,0.40662,0.419192,0.81344,9.99862,4.15423,0.0337,14.18656,377.7367,62.281,0.560836,1.23674,9.99763,3.72643,0.03921,13.76326,67,0,1,0,0.194719,0.004551,0.23498,0,0.764,0.00102,0.76502,29.5226,9.7111,0.152786,0.20848,0,0.79038,0.00114,0.79152,0.568965001,0.567228526,0.845543547,0.650369749
